id,rating,review_text,order_id,product_id,customer_id
REV25582,1,"very bad",ORD15582,PROD105,CUST2289
REV25583,2,bad,ORD15583,PROD111,CUST5035
REV25584,1,"very bad",ORD15584,PROD103,CUST5698
REV25585,4,good,ORD15585,PROD113,CUST5024
REV25586,2,bad,ORD15586,PROD100,CUST5628
REV25587,2,bad,ORD15587,PROD104,CUST2693
REV25588,5,"very good",ORD15588,PROD100,CUST3545
REV25589,4,good,ORD15589,PROD105,CUST5903
REV25590,3,average,ORD15590,PROD104,CUST4313
REV25591,4,good,ORD15591,PROD112,CUST2292
REV25592,3,average,ORD15592,PROD111,CUST5233
REV25593,4,good,ORD15593,PROD100,CUST4252
REV25594,5,"very good",ORD15594,PROD109,CUST1267
REV25595,2,bad,ORD15595,PROD103,CUST2198
REV25596,4,good,ORD15596,PROD112,CUST4417
REV25597,4,good,ORD15597,PROD102,CUST2124
REV25598,4,good,ORD15598,PROD108,CUST3599
REV25599,3,average,ORD15599,PROD110,CUST3012
REV25600,1,"very bad",ORD15600,PROD107,CUST2317
REV25601,2,bad,ORD15601,PROD112,CUST3743
REV25602,5,"very good",ORD15602,PROD108,CUST1022
REV25603,3,average,ORD15603,PROD103,CUST4384
REV25604,1,"very bad",ORD15604,PROD104,CUST5940
REV25605,2,bad,ORD15605,PROD102,CUST4348
REV25606,4,good,ORD15606,PROD103,CUST2733
REV25607,2,bad,ORD15607,PROD110,CUST1706
REV25608,1,"very bad",ORD15608,PROD101,CUST2935
REV25609,4,good,ORD15609,PROD110,CUST3862
REV25610,1,"very bad",ORD15610,PROD105,CUST2198
REV25611,3,average,ORD15611,PROD111,CUST4954
REV25612,4,good,ORD15612,PROD104,CUST1635
REV25613,3,average,ORD15613,PROD100,CUST5751
REV25614,2,bad,ORD15614,PROD101,CUST2945
REV25615,1,"very bad",ORD15615,PROD111,CUST5293
REV25616,1,"very bad",ORD15616,PROD101,CUST5146
REV25617,4,good,ORD15617,PROD106,CUST4394
REV25618,5,"very good",ORD15618,PROD105,CUST5895
REV25619,4,good,ORD15619,PROD103,CUST4855
REV25620,3,average,ORD15620,PROD114,CUST2006
REV25621,4,good,ORD15621,PROD110,CUST2950
REV25622,1,"very bad",ORD15622,PROD103,CUST5871
REV25623,1,"very bad",ORD15623,PROD105,CUST1144
REV25624,5,"very good",ORD15624,PROD106,CUST2130
REV25625,2,bad,ORD15625,PROD104,CUST3413
REV25626,1,"very bad",ORD15626,PROD113,CUST4044
REV25627,2,bad,ORD15627,PROD107,CUST3986
REV25628,1,"very bad",ORD15628,PROD109,CUST2610
REV25629,3,average,ORD15629,PROD106,CUST2117
REV25630,4,good,ORD15630,PROD103,CUST1607
REV25631,3,average,ORD15631,PROD111,CUST2499
REV25632,3,average,ORD15632,PROD108,CUST2407
REV25633,1,"very bad",ORD15633,PROD111,CUST1780
REV25634,1,"very bad",ORD15634,PROD100,CUST5377
REV25635,4,good,ORD15635,PROD104,CUST1402
REV25636,5,"very good",ORD15636,PROD112,CUST2669
REV25637,2,bad,ORD15637,PROD101,CUST3271
REV25638,2,bad,ORD15638,PROD109,CUST5919
REV25639,3,average,ORD15639,PROD108,CUST5056
REV25640,1,"very bad",ORD15640,PROD101,CUST3337
REV25641,1,"very bad",ORD15641,PROD110,CUST4035
REV25642,2,bad,ORD15642,PROD100,CUST2796
REV25643,4,good,ORD15643,PROD109,CUST5547
REV25644,4,good,ORD15644,PROD104,CUST3489
REV25645,5,"very good",ORD15645,PROD103,CUST2072
REV25646,2,bad,ORD15646,PROD105,CUST5967
REV25647,3,average,ORD15647,PROD112,CUST5547
REV25648,3,average,ORD15648,PROD101,CUST3627
REV25649,3,average,ORD15649,PROD104,CUST2562
REV25650,2,bad,ORD15650,PROD101,CUST1596
REV25651,2,bad,ORD15651,PROD102,CUST5752
REV25652,4,good,ORD15652,PROD106,CUST2311
REV25653,4,good,ORD15653,PROD108,CUST3210
REV25654,3,average,ORD15654,PROD109,CUST2180
REV25655,1,"very bad",ORD15655,PROD103,CUST2197
REV25656,1,"very bad",ORD15656,PROD100,CUST1750
REV25657,1,"very bad",ORD15657,PROD112,CUST1574
REV25658,3,average,ORD15658,PROD109,CUST5226
REV25659,3,average,ORD15659,PROD109,CUST1044
REV25660,4,good,ORD15660,PROD104,CUST3703
REV25661,2,bad,ORD15661,PROD105,CUST5864
REV25662,5,"very good",ORD15662,PROD114,CUST5450
REV25663,5,"very good",ORD15663,PROD110,CUST1556
REV25664,2,bad,ORD15664,PROD104,CUST3495
REV25665,2,bad,ORD15665,PROD112,CUST4182
REV25666,3,average,ORD15666,PROD100,CUST1002
REV25667,3,average,ORD15667,PROD104,CUST4469
REV25668,4,good,ORD15668,PROD102,CUST3798
REV25669,4,good,ORD15669,PROD103,CUST5240
REV25670,3,average,ORD15670,PROD113,CUST2319
REV25671,2,bad,ORD15671,PROD110,CUST1922
REV25672,2,bad,ORD15672,PROD105,CUST5238
REV25673,1,"very bad",ORD15673,PROD110,CUST1681
REV25674,4,good,ORD15674,PROD109,CUST3117
REV25675,4,good,ORD15675,PROD101,CUST1737
REV25676,4,good,ORD15676,PROD110,CUST2234
REV25677,4,good,ORD15677,PROD101,CUST3528
REV25678,5,"very good",ORD15678,PROD113,CUST2980
REV25679,5,"very good",ORD15679,PROD103,CUST1442
REV25680,4,good,ORD15680,PROD108,CUST1800
REV25681,1,"very bad",ORD15681,PROD103,CUST5328
REV25682,1,"very bad",ORD15682,PROD113,CUST3727
REV25683,2,bad,ORD15683,PROD108,CUST3218
REV25684,5,"very good",ORD15684,PROD112,CUST3959
REV25685,4,good,ORD15685,PROD106,CUST2087
REV25686,5,"very good",ORD15686,PROD104,CUST2896
REV25687,1,"very bad",ORD15687,PROD110,CUST1992
REV25688,1,"very bad",ORD15688,PROD109,CUST2906
REV25689,3,average,ORD15689,PROD110,CUST1720
REV25690,3,average,ORD15690,PROD114,CUST4015
REV25691,2,bad,ORD15691,PROD106,CUST4922
REV25692,1,"very bad",ORD15692,PROD109,CUST1370
REV25693,4,good,ORD15693,PROD114,CUST4199
REV25694,1,"very bad",ORD15694,PROD110,CUST2675
REV25695,4,good,ORD15695,PROD109,CUST5265
REV25696,3,average,ORD15696,PROD105,CUST5186
REV25697,4,good,ORD15697,PROD106,CUST5374
REV25698,5,"very good",ORD15698,PROD100,CUST1113
REV25699,1,"very bad",ORD15699,PROD109,CUST4177
REV25700,1,"very bad",ORD15700,PROD100,CUST5729
REV25701,5,"very good",ORD15701,PROD100,CUST3933
REV25702,4,good,ORD15702,PROD111,CUST5738
REV25703,2,bad,ORD15703,PROD105,CUST3269
REV25704,4,good,ORD15704,PROD102,CUST4028
REV25705,5,"very good",ORD15705,PROD101,CUST4854
REV25706,3,average,ORD15706,PROD111,CUST5989
REV25707,5,"very good",ORD15707,PROD100,CUST3741
REV25708,5,"very good",ORD15708,PROD100,CUST1670
REV25709,4,good,ORD15709,PROD111,CUST1256
REV25710,1,"very bad",ORD15710,PROD101,CUST5659
REV25711,4,good,ORD15711,PROD113,CUST4259
REV25712,1,"very bad",ORD15712,PROD106,CUST4060
REV25713,5,"very good",ORD15713,PROD114,CUST1049
REV25714,1,"very bad",ORD15714,PROD106,CUST1164
REV25715,3,average,ORD15715,PROD107,CUST4195
REV25716,3,average,ORD15716,PROD108,CUST3414
REV25717,4,good,ORD15717,PROD111,CUST4465
REV25718,5,"very good",ORD15718,PROD102,CUST1007
REV25719,5,"very good",ORD15719,PROD100,CUST3749
REV25720,5,"very good",ORD15720,PROD103,CUST4320
REV25721,2,bad,ORD15721,PROD102,CUST3919
REV25722,4,good,ORD15722,PROD108,CUST2366
REV25723,4,good,ORD15723,PROD112,CUST2275
REV25724,2,bad,ORD15724,PROD102,CUST4482
REV25725,4,good,ORD15725,PROD104,CUST3209
REV25726,2,bad,ORD15726,PROD104,CUST1168
REV25727,2,bad,ORD15727,PROD100,CUST4909
REV25728,3,average,ORD15728,PROD108,CUST1299
REV25729,5,"very good",ORD15729,PROD102,CUST2657
REV25730,2,bad,ORD15730,PROD101,CUST4714
REV25731,1,"very bad",ORD15731,PROD113,CUST4650
REV25732,1,"very bad",ORD15732,PROD105,CUST1248
REV25733,5,"very good",ORD15733,PROD110,CUST1887
REV25734,2,bad,ORD15734,PROD100,CUST5596
REV25735,2,bad,ORD15735,PROD100,CUST5215
REV25736,2,bad,ORD15736,PROD102,CUST2944
REV25737,4,good,ORD15737,PROD105,CUST2502
REV25738,5,"very good",ORD15738,PROD105,CUST1030
REV25739,3,average,ORD15739,PROD103,CUST5796
REV25740,2,bad,ORD15740,PROD100,CUST5819
REV25741,4,good,ORD15741,PROD101,CUST4823
REV25742,3,average,ORD15742,PROD112,CUST5976
REV25743,4,good,ORD15743,PROD105,CUST5138
REV25744,2,bad,ORD15744,PROD105,CUST2079
REV25745,5,"very good",ORD15745,PROD104,CUST3118
REV25746,2,bad,ORD15746,PROD113,CUST1104
REV25747,2,bad,ORD15747,PROD107,CUST3954
REV25748,1,"very bad",ORD15748,PROD110,CUST1244
REV25749,5,"very good",ORD15749,PROD114,CUST5496
REV25750,2,bad,ORD15750,PROD114,CUST3725
REV25751,3,average,ORD15751,PROD110,CUST4169
REV25752,3,average,ORD15752,PROD106,CUST2259
REV25753,2,bad,ORD15753,PROD114,CUST1305
REV25754,4,good,ORD15754,PROD109,CUST5689
REV25755,3,average,ORD15755,PROD102,CUST4241
REV25756,3,average,ORD15756,PROD111,CUST4546
REV25757,1,"very bad",ORD15757,PROD104,CUST4011
REV25758,1,"very bad",ORD15758,PROD114,CUST2309
REV25759,2,bad,ORD15759,PROD112,CUST3871
REV25760,3,average,ORD15760,PROD110,CUST5130
REV25761,1,"very bad",ORD15761,PROD108,CUST2133
REV25762,4,good,ORD15762,PROD114,CUST1148
REV25763,4,good,ORD15763,PROD110,CUST2629
REV25764,1,"very bad",ORD15764,PROD103,CUST5971
REV25765,3,average,ORD15765,PROD100,CUST5425
REV25766,3,average,ORD15766,PROD105,CUST2177
REV25767,2,bad,ORD15767,PROD113,CUST3400
REV25768,2,bad,ORD15768,PROD106,CUST1618
REV25769,3,average,ORD15769,PROD102,CUST5477
REV25770,3,average,ORD15770,PROD104,CUST5839
REV25771,5,"very good",ORD15771,PROD113,CUST2362
REV25772,5,"very good",ORD15772,PROD100,CUST5137
REV25773,4,good,ORD15773,PROD106,CUST5528
REV25774,5,"very good",ORD15774,PROD102,CUST5593
REV25775,3,average,ORD15775,PROD110,CUST5115
REV25776,5,"very good",ORD15776,PROD101,CUST4753
REV25777,4,good,ORD15777,PROD100,CUST4765
REV25778,4,good,ORD15778,PROD111,CUST5400
REV25779,3,average,ORD15779,PROD104,CUST1192
REV25780,5,"very good",ORD15780,PROD114,CUST3089
REV25781,4,good,ORD15781,PROD106,CUST3301
REV25782,4,good,ORD15782,PROD113,CUST3252
REV25783,4,good,ORD15783,PROD109,CUST3687
REV25784,2,bad,ORD15784,PROD103,CUST5733
REV25785,1,"very bad",ORD15785,PROD106,CUST5583
REV25786,5,"very good",ORD15786,PROD111,CUST2550
REV25787,3,average,ORD15787,PROD111,CUST5570
REV25788,5,"very good",ORD15788,PROD104,CUST3076
REV25789,4,good,ORD15789,PROD101,CUST2565
REV25790,5,"very good",ORD15790,PROD105,CUST1153
REV25791,4,good,ORD15791,PROD102,CUST2510
REV25792,1,"very bad",ORD15792,PROD109,CUST2024
REV25793,3,average,ORD15793,PROD104,CUST4474
REV25794,4,good,ORD15794,PROD111,CUST1487
REV25795,5,"very good",ORD15795,PROD114,CUST3634
REV25796,1,"very bad",ORD15796,PROD108,CUST5912
REV25797,5,"very good",ORD15797,PROD108,CUST3260
REV25798,2,bad,ORD15798,PROD103,CUST4010
REV25799,2,bad,ORD15799,PROD107,CUST2108
REV25800,4,good,ORD15800,PROD110,CUST3739
REV25801,5,"very good",ORD15801,PROD100,CUST4863
REV25802,5,"very good",ORD15802,PROD106,CUST2066
REV25803,3,average,ORD15803,PROD101,CUST4480
REV25804,4,good,ORD15804,PROD112,CUST1018
REV25805,3,average,ORD15805,PROD107,CUST2640
REV25806,4,good,ORD15806,PROD112,CUST2580
REV25807,4,good,ORD15807,PROD105,CUST3352
REV25808,4,good,ORD15808,PROD104,CUST4006
REV25809,5,"very good",ORD15809,PROD112,CUST2371
REV25810,1,"very bad",ORD15810,PROD106,CUST5888
REV25811,4,good,ORD15811,PROD100,CUST2741
REV25812,3,average,ORD15812,PROD102,CUST1950
REV25813,3,average,ORD15813,PROD110,CUST3770
REV25814,5,"very good",ORD15814,PROD114,CUST5041
REV25815,2,bad,ORD15815,PROD109,CUST1386
REV25816,5,"very good",ORD15816,PROD102,CUST3143
REV25817,1,"very bad",ORD15817,PROD102,CUST2285
REV25818,1,"very bad",ORD15818,PROD108,CUST3975
REV25819,4,good,ORD15819,PROD112,CUST4742
REV25820,4,good,ORD15820,PROD110,CUST3115
REV25821,3,average,ORD15821,PROD108,CUST2430
REV25822,5,"very good",ORD15822,PROD105,CUST4582
REV25823,1,"very bad",ORD15823,PROD114,CUST4417
REV25824,1,"very bad",ORD15824,PROD113,CUST2915
REV25825,2,bad,ORD15825,PROD108,CUST3953
REV25826,2,bad,ORD15826,PROD107,CUST1160
REV25827,4,good,ORD15827,PROD106,CUST3630
REV25828,5,"very good",ORD15828,PROD108,CUST3739
REV25829,2,bad,ORD15829,PROD113,CUST2767
REV25830,4,good,ORD15830,PROD100,CUST3197
REV25831,5,"very good",ORD15831,PROD114,CUST4835
REV25832,2,bad,ORD15832,PROD100,CUST4846
REV25833,3,average,ORD15833,PROD110,CUST1905
REV25834,4,good,ORD15834,PROD110,CUST4278
REV25835,5,"very good",ORD15835,PROD100,CUST4751
REV25836,4,good,ORD15836,PROD114,CUST1160
REV25837,2,bad,ORD15837,PROD114,CUST2781
REV25838,1,"very bad",ORD15838,PROD102,CUST4572
REV25839,2,bad,ORD15839,PROD114,CUST1784
REV25840,2,bad,ORD15840,PROD104,CUST1483
REV25841,3,average,ORD15841,PROD100,CUST1825
REV25842,3,average,ORD15842,PROD100,CUST1122
REV25843,3,average,ORD15843,PROD100,CUST4986
REV25844,3,average,ORD15844,PROD111,CUST3824
REV25845,5,"very good",ORD15845,PROD101,CUST5093
REV25846,3,average,ORD15846,PROD103,CUST4861
REV25847,4,good,ORD15847,PROD100,CUST1777
REV25848,1,"very bad",ORD15848,PROD100,CUST2832
REV25849,5,"very good",ORD15849,PROD112,CUST3508
REV25850,4,good,ORD15850,PROD111,CUST1040
REV25851,2,bad,ORD15851,PROD110,CUST1984
REV25852,5,"very good",ORD15852,PROD100,CUST2280
REV25853,3,average,ORD15853,PROD106,CUST5706
REV25854,5,"very good",ORD15854,PROD113,CUST1109
REV25855,2,bad,ORD15855,PROD104,CUST3882
REV25856,1,"very bad",ORD15856,PROD107,CUST4463
REV25857,3,average,ORD15857,PROD105,CUST5404
REV25858,5,"very good",ORD15858,PROD109,CUST5150
REV25859,2,bad,ORD15859,PROD101,CUST2703
REV25860,5,"very good",ORD15860,PROD100,CUST3753
REV25861,3,average,ORD15861,PROD110,CUST3828
REV25862,2,bad,ORD15862,PROD106,CUST3072
REV25863,5,"very good",ORD15863,PROD110,CUST3373
REV25864,2,bad,ORD15864,PROD114,CUST1656
REV25865,1,"very bad",ORD15865,PROD110,CUST3363
REV25866,2,bad,ORD15866,PROD109,CUST5706
REV25867,3,average,ORD15867,PROD110,CUST1005
REV25868,2,bad,ORD15868,PROD114,CUST2813
REV25869,2,bad,ORD15869,PROD112,CUST2549
REV25870,4,good,ORD15870,PROD107,CUST3890
REV25871,1,"very bad",ORD15871,PROD106,CUST3243
REV25872,4,good,ORD15872,PROD102,CUST2324
REV25873,2,bad,ORD15873,PROD107,CUST3836
REV25874,1,"very bad",ORD15874,PROD107,CUST3844
REV25875,4,good,ORD15875,PROD102,CUST2008
REV25876,3,average,ORD15876,PROD110,CUST3853
REV25877,1,"very bad",ORD15877,PROD114,CUST3715
REV25878,3,average,ORD15878,PROD109,CUST3026
REV25879,4,good,ORD15879,PROD112,CUST2669
REV25880,1,"very bad",ORD15880,PROD107,CUST1747
REV25881,5,"very good",ORD15881,PROD102,CUST5904
REV25882,1,"very bad",ORD15882,PROD104,CUST4418
REV25883,4,good,ORD15883,PROD113,CUST5494
REV25884,4,good,ORD15884,PROD108,CUST1223
REV25885,2,bad,ORD15885,PROD114,CUST5662
REV25886,2,bad,ORD15886,PROD110,CUST3824
REV25887,2,bad,ORD15887,PROD106,CUST2631
REV25888,2,bad,ORD15888,PROD106,CUST3891
REV25889,3,average,ORD15889,PROD105,CUST4571
REV25890,3,average,ORD15890,PROD102,CUST2790
REV25891,4,good,ORD15891,PROD108,CUST4820
REV25892,4,good,ORD15892,PROD101,CUST3632
REV25893,3,average,ORD15893,PROD100,CUST5116
REV25894,2,bad,ORD15894,PROD113,CUST2101
REV25895,2,bad,ORD15895,PROD110,CUST4390
REV25896,2,bad,ORD15896,PROD110,CUST2643
REV25897,5,"very good",ORD15897,PROD110,CUST5369
REV25898,4,good,ORD15898,PROD111,CUST4616
REV25899,2,bad,ORD15899,PROD105,CUST4273
REV25900,5,"very good",ORD15900,PROD111,CUST5252
REV25901,5,"very good",ORD15901,PROD113,CUST3698
REV25902,1,"very bad",ORD15902,PROD108,CUST3483
REV25903,4,good,ORD15903,PROD107,CUST1851
REV25904,1,"very bad",ORD15904,PROD104,CUST5185
REV25905,2,bad,ORD15905,PROD106,CUST1318
REV25906,1,"very bad",ORD15906,PROD102,CUST4576
REV25907,3,average,ORD15907,PROD111,CUST5994
REV25908,4,good,ORD15908,PROD107,CUST5551
REV25909,1,"very bad",ORD15909,PROD112,CUST3975
REV25910,1,"very bad",ORD15910,PROD102,CUST1521
REV25911,5,"very good",ORD15911,PROD109,CUST4718
REV25912,1,"very bad",ORD15912,PROD109,CUST1477
REV25913,2,bad,ORD15913,PROD102,CUST4500
REV25914,1,"very bad",ORD15914,PROD101,CUST4543
REV25915,4,good,ORD15915,PROD100,CUST3167
REV25916,2,bad,ORD15916,PROD107,CUST4938
REV25917,4,good,ORD15917,PROD113,CUST5765
REV25918,1,"very bad",ORD15918,PROD107,CUST5091
REV25919,3,average,ORD15919,PROD103,CUST4380
REV25920,3,average,ORD15920,PROD113,CUST5081
REV25921,4,good,ORD15921,PROD111,CUST2633
REV25922,2,bad,ORD15922,PROD114,CUST5353
REV25923,2,bad,ORD15923,PROD107,CUST2920
REV25924,3,average,ORD15924,PROD102,CUST3919
REV25925,4,good,ORD15925,PROD110,CUST1383
REV25926,4,good,ORD15926,PROD107,CUST5300
REV25927,2,bad,ORD15927,PROD109,CUST5296
REV25928,2,bad,ORD15928,PROD114,CUST1680
REV25929,1,"very bad",ORD15929,PROD110,CUST4061
REV25930,5,"very good",ORD15930,PROD109,CUST3835
REV25931,3,average,ORD15931,PROD107,CUST3164
REV25932,3,average,ORD15932,PROD105,CUST3454
REV25933,2,bad,ORD15933,PROD114,CUST5875
REV25934,5,"very good",ORD15934,PROD100,CUST2819
REV25935,2,bad,ORD15935,PROD108,CUST2730
REV25936,1,"very bad",ORD15936,PROD111,CUST3404
REV25937,3,average,ORD15937,PROD110,CUST3471
REV25938,1,"very bad",ORD15938,PROD108,CUST2308
REV25939,2,bad,ORD15939,PROD109,CUST5032
REV25940,5,"very good",ORD15940,PROD101,CUST2355
REV25941,3,average,ORD15941,PROD109,CUST5208
REV25942,2,bad,ORD15942,PROD100,CUST4386
REV25943,2,bad,ORD15943,PROD111,CUST1287
REV25944,3,average,ORD15944,PROD104,CUST4064
REV25945,3,average,ORD15945,PROD106,CUST4119
REV25946,5,"very good",ORD15946,PROD109,CUST2568
REV25947,5,"very good",ORD15947,PROD102,CUST2048
REV25948,1,"very bad",ORD15948,PROD103,CUST2858
REV25949,3,average,ORD15949,PROD107,CUST3260
REV25950,5,"very good",ORD15950,PROD102,CUST3805
REV25951,5,"very good",ORD15951,PROD106,CUST4877
REV25952,2,bad,ORD15952,PROD112,CUST4703
REV25953,4,good,ORD15953,PROD102,CUST4622
REV25954,1,"very bad",ORD15954,PROD106,CUST4110
REV25955,4,good,ORD15955,PROD104,CUST1563
REV25956,4,good,ORD15956,PROD111,CUST3481
REV25957,3,average,ORD15957,PROD103,CUST1718
REV25958,2,bad,ORD15958,PROD114,CUST3604
REV25959,5,"very good",ORD15959,PROD106,CUST5143
REV25960,2,bad,ORD15960,PROD110,CUST5403
REV25961,3,average,ORD15961,PROD102,CUST4678
REV25962,2,bad,ORD15962,PROD104,CUST5821
REV25963,4,good,ORD15963,PROD101,CUST4498
REV25964,5,"very good",ORD15964,PROD109,CUST2309
REV25965,4,good,ORD15965,PROD104,CUST1447
REV25966,4,good,ORD15966,PROD105,CUST4305
REV25967,2,bad,ORD15967,PROD107,CUST4243
REV25968,5,"very good",ORD15968,PROD103,CUST2853
REV25969,4,good,ORD15969,PROD100,CUST3955
REV25970,4,good,ORD15970,PROD114,CUST1061
REV25971,2,bad,ORD15971,PROD103,CUST4318
REV25972,2,bad,ORD15972,PROD105,CUST3157
REV25973,4,good,ORD15973,PROD105,CUST5810
REV25974,2,bad,ORD15974,PROD108,CUST2727
REV25975,5,"very good",ORD15975,PROD100,CUST5654
REV25976,3,average,ORD15976,PROD103,CUST2715
REV25977,5,"very good",ORD15977,PROD102,CUST4561
REV25978,5,"very good",ORD15978,PROD101,CUST3027
REV25979,1,"very bad",ORD15979,PROD114,CUST1597
REV25980,2,bad,ORD15980,PROD100,CUST4522
REV25981,4,good,ORD15981,PROD110,CUST2025
REV25982,1,"very bad",ORD15982,PROD111,CUST5576
REV25983,4,good,ORD15983,PROD104,CUST1545
REV25984,5,"very good",ORD15984,PROD114,CUST2281
REV25985,4,good,ORD15985,PROD103,CUST5436
REV25986,2,bad,ORD15986,PROD108,CUST4010
REV25987,5,"very good",ORD15987,PROD100,CUST1254
REV25988,1,"very bad",ORD15988,PROD105,CUST2070
REV25989,1,"very bad",ORD15989,PROD100,CUST3598
REV25990,3,average,ORD15990,PROD101,CUST1607
REV25991,3,average,ORD15991,PROD107,CUST4483
REV25992,1,"very bad",ORD15992,PROD107,CUST1488
REV25993,2,bad,ORD15993,PROD113,CUST3988
REV25994,3,average,ORD15994,PROD102,CUST1849
REV25995,5,"very good",ORD15995,PROD113,CUST4506
REV25996,5,"very good",ORD15996,PROD107,CUST2519
REV25997,2,bad,ORD15997,PROD111,CUST3488
REV25998,3,average,ORD15998,PROD111,CUST5390
REV25999,3,average,ORD15999,PROD100,CUST5563
REV26000,4,good,ORD16000,PROD102,CUST4944
REV26001,4,good,ORD16001,PROD114,CUST4081
REV26002,1,"very bad",ORD16002,PROD110,CUST5883
REV26003,2,bad,ORD16003,PROD114,CUST2486
REV26004,2,bad,ORD16004,PROD112,CUST1106
REV26005,5,"very good",ORD16005,PROD111,CUST5432
REV26006,3,average,ORD16006,PROD104,CUST5361
REV26007,1,"very bad",ORD16007,PROD114,CUST1112
REV26008,5,"very good",ORD16008,PROD111,CUST3611
REV26009,5,"very good",ORD16009,PROD110,CUST1522
REV26010,5,"very good",ORD16010,PROD113,CUST4924
REV26011,2,bad,ORD16011,PROD106,CUST5201
REV26012,3,average,ORD16012,PROD102,CUST2941
REV26013,3,average,ORD16013,PROD110,CUST2472
REV26014,4,good,ORD16014,PROD106,CUST3736
REV26015,1,"very bad",ORD16015,PROD112,CUST2104
REV26016,3,average,ORD16016,PROD107,CUST5537
REV26017,5,"very good",ORD16017,PROD102,CUST5672
REV26018,2,bad,ORD16018,PROD100,CUST1465
REV26019,5,"very good",ORD16019,PROD112,CUST3357
REV26020,5,"very good",ORD16020,PROD112,CUST3569
REV26021,1,"very bad",ORD16021,PROD106,CUST2407
REV26022,1,"very bad",ORD16022,PROD111,CUST4559
REV26023,3,average,ORD16023,PROD107,CUST5981
REV26024,1,"very bad",ORD16024,PROD101,CUST1787
REV26025,2,bad,ORD16025,PROD106,CUST3413
REV26026,2,bad,ORD16026,PROD113,CUST5412
REV26027,4,good,ORD16027,PROD106,CUST2718
REV26028,5,"very good",ORD16028,PROD100,CUST3678
REV26029,2,bad,ORD16029,PROD109,CUST2883
REV26030,3,average,ORD16030,PROD103,CUST2961
REV26031,3,average,ORD16031,PROD111,CUST3186
REV26032,3,average,ORD16032,PROD108,CUST3858
REV26033,4,good,ORD16033,PROD110,CUST1631
REV26034,4,good,ORD16034,PROD104,CUST4953
REV26035,1,"very bad",ORD16035,PROD112,CUST4099
REV26036,2,bad,ORD16036,PROD112,CUST3246
REV26037,2,bad,ORD16037,PROD113,CUST1508
REV26038,1,"very bad",ORD16038,PROD102,CUST2700
REV26039,3,average,ORD16039,PROD101,CUST4712
REV26040,1,"very bad",ORD16040,PROD111,CUST3526
REV26041,1,"very bad",ORD16041,PROD101,CUST4817
REV26042,1,"very bad",ORD16042,PROD106,CUST2089
REV26043,3,average,ORD16043,PROD108,CUST3181
REV26044,2,bad,ORD16044,PROD101,CUST4548
REV26045,5,"very good",ORD16045,PROD100,CUST5307
REV26046,2,bad,ORD16046,PROD102,CUST4619
REV26047,1,"very bad",ORD16047,PROD104,CUST3756
REV26048,1,"very bad",ORD16048,PROD112,CUST3497
REV26049,3,average,ORD16049,PROD113,CUST5021
REV26050,3,average,ORD16050,PROD103,CUST5758
REV26051,4,good,ORD16051,PROD109,CUST1174
REV26052,1,"very bad",ORD16052,PROD105,CUST3893
REV26053,1,"very bad",ORD16053,PROD114,CUST2659
REV26054,4,good,ORD16054,PROD103,CUST4091
REV26055,1,"very bad",ORD16055,PROD111,CUST3175
REV26056,1,"very bad",ORD16056,PROD102,CUST3480
REV26057,1,"very bad",ORD16057,PROD102,CUST5569
REV26058,3,average,ORD16058,PROD106,CUST4015
REV26059,5,"very good",ORD16059,PROD103,CUST4885
REV26060,3,average,ORD16060,PROD106,CUST2129
REV26061,5,"very good",ORD16061,PROD101,CUST1957
REV26062,5,"very good",ORD16062,PROD105,CUST5495
REV26063,4,good,ORD16063,PROD101,CUST3604
REV26064,3,average,ORD16064,PROD114,CUST4850
REV26065,2,bad,ORD16065,PROD102,CUST4415
REV26066,5,"very good",ORD16066,PROD111,CUST2286
REV26067,5,"very good",ORD16067,PROD103,CUST1810
REV26068,4,good,ORD16068,PROD105,CUST2262
REV26069,1,"very bad",ORD16069,PROD107,CUST4146
REV26070,1,"very bad",ORD16070,PROD106,CUST3713
REV26071,3,average,ORD16071,PROD103,CUST2455
